target,raw_predictions,correctly_predicted,SIDE_score
<s>Get emoji for a message type - used only for logging display,"<unk>
	return the emoji for the given message type",0,0.8577545881271362
<s>Run the Anthropic agent example.,<s>Test the <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.36805737018585205
<s>Extracts the first text part from the user message.,"<unk>
    Returns the query string for the user",0,0.8703724145889282
<s>Calculate the cost of the completion using the Bedrock pricing.,<s>Calculate the cost of a token,0,0.7083978652954102
<s>Get a footnote string for a step log with duration and token information,<s>Returns the footnote content for a step,0,0.9464355707168579
<s>Cancel current tasks that should be interruptible.,<s>Cancel all tasks that match the specified patterns,0,0.8924577236175537
<s>Compare MD5 hashes for GCS blobs.,<s>Compare two blobs using the <UNK> <UNK> algorithm,0,0.8876578211784363
<s>Set up logging to capture only LLM calls to a directory.,<s>Setup the LLM logging for the <UNK> model,0,0.9652343988418579
<s>Calculate global rank with support for CP/EP parallelism,<s>Calculate the global rank of a tensor,0,0.6806751489639282
<s>load model and tokenizer using configuration and local files.,<s>Loads model tokenizer and model for <UNK> model,0,0.7798917293548584
<s>Shutdown the exporter by forwarding to the underlying exporter.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.02929520793259144
<s>Returns a string with the object's config and run time state,<s>Returns a string representation of the task,0,0.9413902163505554
<s>Fixture for a mock OperationParser.,<s>Test the <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.7924754023551941
<s>Trim a 511x1x256 tensor to 510x1x256 by removing the row with least impact.,<s>Trim the voice tensor to the beginning of the sentence,0,0.2801212668418884
<s>Clear all cached data for all servers.,<s>Clear all OAuth2 client cache data,0,0.8311043381690979
<s>Wrapper for running SimpleQA benchmark in parallel.,<s>Run a simple <UNK> benchmark with <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.4547179341316223
<s>Creates the input template for the LLM.,"<unk>
    <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>",0,0.6697310209274292
<s>Convert Hydra configs and other special types to regular Python types.,"<unk>
    Convert a list of config objects to a dict of",0,0.2848567068576813
<s>Save account information to file,<s>Saves the account information to the database,0,0.7644132375717163
<s>Load the pipelines for the text classification used for routing.,<s>Load the <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.8327741622924805
<s>Load environment variables from set_keys.sh,<s>Loads the environment variables from <UNK> <UNK>,0,0.756485104560852
<s>List all available MCP servers along with their available tools.,<s>Run <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.038183681666851044
<s>Create chained .property() commands from properties dict,<s>Convert a <UNK> to a <UNK>,0,-0.013718664646148682
"<s>Replaces the domain (and port, if applicable) of the presigned URL with that of the base URL.",<s>Update the presigned URL to include the base URL,0,0.8716606497764587
<s>Get current memory usage.,<s>Get memory usage information for the current device,0,0.942359983921051
<s>Summarize the given text content.,<s>,0,0.7307500839233398
<s>Create an AWS session using AWS Profile or default credentials.,<s>Returns a boto3 session for the <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.6338071227073669
<s>Creates a standardized error response for phue2 operations.,<s>Handle a phue error,0,0.6114550828933716
<s>Create a FastMCP server with a custom route.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.3918878436088562
<s>Convert to a dict for submission to redis,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.5017647743225098
<s>hdfs capable to check whether a file_path is exists,"<unk>
    return True if file exists",0,0.8720517158508301
<s>Transform an input into an output sequence synchronously.,<s>The <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.33786720037460327
<s>Create sample chunks with base64-encoded images,<s>Create a list of chunks from a file,0,0.7980998754501343
<s>Generate parameters for each image-filter combination.,"<s><img src=""http://www.w3.org/image/png"" width=""1"" height",0,0.4978954792022705
<s>Returns the token id corresponding to the value of the `language` field,<s>Return the token which is the current token,0,0.8582144379615784
<s>Format search results into context for question generation.,<s>Format search results as a context string,0,0.656161904335022
<s>Fixture for common tasks.,<s>The <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <input> <,0,0.34823670983314514
<s>Creates an HTML redline doc of differences between text1 and text2.,<s>Create HTML representation of a patch,0,0.8956018686294556
"<s>When optimizer is None, it is Reference Policy",<s>Constructor for <UNK> actor models,0,0.5930229425430298
<s>Generate audio using specified voice and save to WAV file.,<s>Generates and saves audio to the given path,0,0.8990069627761841
<s>Greet a user with optional title and repetition,"<unk>
    <UNK> a user s <UNK>",0,0.11976343393325806
<s>Collate a batch of data.,<s>Function for <UNK> model with <UNK> model,0,-0.2123940885066986
<s>Categorize modules by their primary focus.,<s>Returns a dictionary of modules by category,0,0.6607556343078613
<s>Format a category into a readable string.,<s>Format the category for the <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.8472797870635986
<s>Creates a tool call output item from a tool call and its output.,<s>Returns a dictionary of the output of a <UNK> to a <UNK>,0,-0.007117033004760742
<s>Enters text into an element with the given ID.,<s>Enter text into element with given ID,0,0.9615015387535095
<s>Executed when Gunicorn is shutting down.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.5496790409088135
<s>Add a prompt to the manager.,<s>Add a prompt to the list of available prompt strings,0,0.933279812335968
<s>Setup and cleanup the database for each test case.,"<unk>
    This function is called when a test is executed directly",0,0.7047799825668335
<s>Extract and print the results from the Triton server response.,<s>Extract the results from the <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.5967218279838562
"<s>given TP,DP,PP rank to get the global rank.",<s>Calculate the global rank of the model,0,0.23064780235290527
<s>Handle decoding any unicode escape sequences embedded in a string (needed to render non-ASCII languages like chinese or arabic in the GIF overlay text),"<unk>
	Decode a string into a UTF 8 encoded string",0,0.8697993755340576
<s>Check if a given list of numbers are prime.,<s><s><s><s>,0,0.5588230490684509
<s>Worker task for each thread,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.6172981262207031
<s>Annotate the span with the message content.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.0032452456653118134
<s>Load local model with default parameters.,<s>Loads the model from the given local path,0,0.902596652507782
<s>Construct the message sequence for JSON-schema enforcement.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.017248384654521942
<s>Format the progress event for display.,<s><UNK> a <UNK> to a <UNK>,0,0.503380537033081
<s>Track memory usage in MB,<s>Return the memory usage of the <UNK> in the <UNK> <UNK>,0,0.8649698495864868
<s>Transform the model name in each model_chunk in each pp stage into the name in inference engine,<s>Normalize a model name to include all layers,0,0.7956613898277283
<s>Provide feedback based on the output of the code execution,"<unk>
    <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>",0,0.2642418146133423
<s>Generate debug-friendly string representation,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.8487070202827454
<s>Set up the data directory for the application.,<s>Setup the data directory for the <UNK> model,0,0.9075717926025391
<s>Plays in-memory audio data (NumPy array).,<s>Plays audio data from the given file,0,0.696739137172699
<s>Creates empty str for non-initialized states.,<s>Create an empty state for a <UNK>,0,0.7844724655151367
<s>Display quality metrics in test context,<s>Display the quality summary of the test suite,0,0.8326630592346191
"<s>Returns a RequestContext object containing the DB session, the validated API key ID, and the project ID.",<s>Test the request context for the <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.7527590990066528
"<s>Creates a new SSE server transport, which will direct the client to POST messages to the relative or absolute URL given.",<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.08659924566745758
<s>evaluate the similarity between prediction and gold #TODO,<s>Compute the eva similarity between two sentences,0,0.3666435778141022
<s>Get markdown export for a specific research,<s>Return markdown of a report,0,0.8309020400047302
<s>Post initialization hook to set the inference URL from settings.,"<unk>
    def get_model_name(self):
        return self.model_name",0,0.5931128263473511
<s>Connect to the Blender addon socket server,<s>Connect to the server and read a command from the <UNK> <UNK>,0,0.8929412364959717
<s>Appends dimensions to the end of a tensor until it has target_dims dimensions.,"<unk>
    <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>",0,0.6160397529602051
<s>Delete a resource from a research project,<s>Delete a resource from the database,0,0.960237443447113
