target,raw_predictions,correctly_predicted,SIDE_score
<s>load model and tokenizer using configuration and local files.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.5356407761573792
<s>Shutdown the exporter by forwarding to the underlying exporter.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.08083558827638626
<s>Returns a string with the object's config and run time state,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.07724535465240479
<s>Fixture for a mock OperationParser.,<s>Test that the <UNK> is working,0,0.42667853832244873
<s>Trim a 511x1x256 tensor to 510x1x256 by removing the row with least impact.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.8137232661247253
<s>Clear all cached data for all servers.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.6172730326652527
<s>Wrapper for running SimpleQA benchmark in parallel.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.726198136806488
<s>Creates the input template for the LLM.,"<unk>

    public static void main(String args[]) {<unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>",0,0.17349867522716522
<s>Convert Hydra configs and other special types to regular Python types.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.22266189754009247
<s>Save account information to file,<s>Save the current state of the account,0,0.921436071395874
<s>Load the pipelines for the text classification used for routing.,"<s><s>
 < <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>",0,0.13020092248916626
<s>Load environment variables from set_keys.sh,<s>Load the <UNK> configuration,0,0.9671423435211182
<s>List all available MCP servers along with their available tools.,<s>Return a string with the <UNK> of the given object,0,-0.8154318332672119
<s>Create chained .property() commands from properties dict,<s>Test that the correct <UNK> are returned,0,0.25083643198013306
"<s>Replaces the domain (and port, if applicable) of the presigned URL with that of the base URL.",<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.7063146233558655
<s>Get current memory usage.,<s>Return the current memory usage,0,0.9592989087104797
<s>Summarize the given text content.,<s><s><s><UNK> <UNK> <UNK> <UNK><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>,0,0.03228829428553581
<s>Create an AWS session using AWS Profile or default credentials.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.6701018810272217
<s>Creates a standardized error response for phue2 operations.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.4177785813808441
<s>Create a FastMCP server with a custom route.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.793364405632019
<s>Convert to a dict for submission to redis,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.4453057050704956
<s>hdfs capable to check whether a file_path is exists,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.567285418510437
<s>Transform an input into an output sequence synchronously.,"<unk>



 <UNK> <UNK> <UNK> <UNK> <UNK><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>",0,0.310682088136673
<s>Create sample chunks with base64-encoded images,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.40297818183898926
<s>Generate parameters for each image-filter combination.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.3293660283088684
<s>Returns the token id corresponding to the value of the `language` field,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.04976050928235054
<s>Format search results into context for question generation.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.3600325584411621
<s>Fixture for common tasks.,"<s>
 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>",0,-0.16083595156669617
<s>Creates an HTML redline doc of differences between text1 and text2.,<s>Create a new <UNK> object,0,0.26798588037490845
"<s>When optimizer is None, it is Reference Policy",<s>Initialize the actor module,0,0.916550874710083
<s>Generate audio using specified voice and save to WAV file.,<s>Generate a new audio file,0,0.9481152296066284
<s>Greet a user with optional title and repetition,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.27270612120628357
<s>Collate a batch of data.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.5668328404426575
<s>Categorize modules by their primary focus.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.16215762495994568
<s>Format a category into a readable string.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.28318291902542114
<s>Creates a tool call output item from a tool call and its output.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.11843448877334595
<s>Enters text into an element with the given ID.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.022450577467679977
<s>Executed when Gunicorn is shutting down.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.19326327741146088
<s>Add a prompt to the manager.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.3616977035999298
<s>Setup and cleanup the database for each test case.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.3423168361186981
<s>Extract and print the results from the Triton server response.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.21433718502521515
"<s>given TP,DP,PP rank to get the global rank.",<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.9252781867980957
<s>Handle decoding any unicode escape sequences embedded in a string (needed to render non-ASCII languages like chinese or arabic in the GIF overlay text),<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.39927396178245544
<s>Check if a given list of numbers are prime.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.5379677414894104
<s>Worker task for each thread,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.1582399606704712
<s>Annotate the span with the message content.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.39654770493507385
<s>Load local model with default parameters.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.07952781766653061
<s>Construct the message sequence for JSON-schema enforcement.,"<s>

..<unk><unk><unk><unk><unk>",0,-0.3850836753845215
<s>Format the progress event for display.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.20919731259346008
<s>Track memory usage in MB,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.40851080417633057
<s>Transform the model name in each model_chunk in each pp stage into the name in inference engine,<s>Normalize the model name,0,0.928934633731842
<s>Provide feedback based on the output of the code execution,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.4745028018951416
<s>Generate debug-friendly string representation,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.18157267570495605
<s>Set up the data directory for the application.,<s>Create a new database,0,0.814568281173706
<s>Plays in-memory audio data (NumPy array).,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.38039451837539673
<s>Creates empty str for non-initialized states.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.2834479510784149
<s>Display quality metrics in test context,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.48577338457107544
"<s>Returns a RequestContext object containing the DB session, the validated API key ID, and the project ID.",<s>Return the current state of the <UNK>,0,-0.37665361166000366
"<s>Creates a new SSE server transport, which will direct the client to POST messages to the relative or absolute URL given.",<unk>,0,-0.18564070761203766
<s>evaluate the similarity between prediction and gold #TODO,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.863306999206543
<s>Get markdown export for a specific research,<s>Get the report from the database,0,0.7469568252563477
<s>Post initialization hook to set the inference URL from settings.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.4781109392642975
<s>Connect to the Blender addon socket server,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.2932831645011902
<s>Appends dimensions to the end of a tensor until it has target_dims dimensions.,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,0.7706273198127747
<s>Delete a resource from a research project,<s><UNK> <UNK> <UNK> <UNK> <UNK> <UNK>,0,-0.7559205889701843
